dst_id,src_id,score,dist_diff_m,clock_diff_deg,s_distance,s_clock,s_type,s_size,category
2751,1957,0.6678344907857328,46.78806595535025,0.0,0.688079560297665,1.0,0.0,0.9630133333333332,uncertain
3141,2079,0.6670358590258845,15.610552865293357,30.0,0.8959296475647109,0.6666666666666667,0.0,0.8766533333333332,uncertain
2180,1809,0.6668535795561482,22.142907666444444,0.0,0.852380615557037,1.0,0.0,0.6295066666666667,uncertain
1550,1474,0.6664609320126444,1.0471504952583928,0.0,0.9930189966982774,1.0,0.0,0.3462666666666667,uncertain
1553,1479,0.6659944434572284,5.861083703539407,30.0,0.9609261086430706,0.6666666666666667,0.0,0.7414533333333333,uncertain
345,618,0.6656008533390677,10.172679997849627,0.0,0.9321821333476692,1.0,0.0,0.46364,uncertain
1712,1517,0.665400104855148,10.207960679319513,0.0,0.9319469288045366,1.0,0.0,0.4631066666666667,uncertain
972,1038,0.6653539370683803,15.499273599357366,0.0,0.8966715093376175,1.0,0.0,0.5334266666666666,uncertain
1353,1318,0.6647850583083689,44.88360313436169,0.0,0.7007759791042554,1.0,0.0,0.9223733333333334,uncertain
997,1056,0.6639252707564298,39.65802346633882,0.0,0.7356131768910745,1.0,0.0,0.8484000000000002,uncertain
2132,1798,0.6628940818278335,9.783719314562404,0.0,0.934775204569584,1.0,0.0,0.44492,uncertain
2155,1822,0.660285936206854,0.7617739224297111,30.0,0.9949215071838019,0.6666666666666667,0.0,0.64492,uncertain
1235,1233,0.658834076404903,43.4522213481614,0.0,0.7103185243455907,1.0,0.0,0.8735333333333334,uncertain
929,1012,0.6587209556271115,39.0026416398332,0.0,0.7399823890677787,1.0,0.0,0.81364,uncertain
3168,2089,0.6581816170136148,23.923893619894443,0.0,0.8405073758673703,1.0,0.0,0.6098933333333333,uncertain
1557,1478,0.6578358040965453,4.5955734637955175,0.0,0.9693628435746966,1.0,0.0,0.3504533333333333,uncertain
1783,1538,0.65779799745214,48.011750955447496,0.0,0.6799216602970166,1.0,0.0,0.9291466666666667,uncertain
1685,1503,0.6576752850642842,12.409768100893416,0.0,0.9172682126607106,1.0,0.0,0.45384,uncertain
3166,2082,0.6572269488371765,46.59489418605881,0.0,0.6893673720929412,1.0,0.0,0.9074,uncertain
545,777,0.6561365034315386,2.6988112131730304,0.0,0.9820079252455132,1.0,0.0,0.31666666666666665,uncertain
2729,1955,0.6546986126105344,38.67302027104961,0.0,0.7421798648596694,1.0,0.0,0.7891333333333334,uncertain
1937,1672,0.6546141252153941,42.38770304422724,0.0,0.717415313038485,1.0,0.0,0.83824,uncertain
2123,1793,0.6541581431662609,8.427696312652188,0.0,0.9438153579156521,1.0,0.0,0.38316,uncertain
692,847,0.6538454231814749,14.313966306946895,0.0,0.9045735579536873,1.0,0.0,0.46008000000000004,uncertain
3112,2061,0.6534319500018547,12.564018749304523,0.0,0.9162398750046366,1.0,0.0,0.43468,uncertain
998,1061,0.6531286832036591,0.07674379862783098,0.0,0.9994883746758144,1.0,0.0,0.26666666666666666,uncertain
619,784,0.6517364235683606,35.15784116186478,0.0,0.7656143922542348,1.0,0.0,0.7274533333333334,uncertain
2880,1980,0.6517066361261379,50.02201145269828,0.0,0.6665199236486781,1.0,0.0,0.9254933333333334,uncertain
771,901,0.6510997102430733,38.02360865884748,0.0,0.7465092756076834,1.0,0.0,0.76248,uncertain
2533,1909,0.6494088923257267,25.96366537785252,0.0,0.8269088974809832,1.0,0.0,0.5932266666666667,uncertain
1609,1485,0.6493990174353677,3.975368461737162,0.0,0.9734975435884189,1.0,0.0,0.3,uncertain
354,619,0.6492522634024293,31.403401224089066,0.0,0.7906439918394063,1.0,0.0,0.6649733333333333,uncertain
1658,1488,0.647324685326286,1.0242430026428337,30.0,0.9931717133157144,0.6666666666666667,0.0,0.5836133333333335,uncertain
2807,1969,0.6471208550143444,3.5796793696208624,0.0,0.9761354708691943,1.0,0.0,0.2833333333333333,uncertain
2595,1918,0.6468272822259455,47.17276916527044,0.0,0.6855148722315304,1.0,0.0,0.8631066666666666,uncertain
2608,1913,0.6467065308334168,50.03205093746874,0.0,0.6664529937502084,1.0,0.0,0.9006266666666667,uncertain
635,803,0.6462971117457524,7.739583095342823,30.0,0.9484027793643812,0.6666666666666667,0.0,0.6680133333333332,uncertain
2169,1832,0.645280248717274,8.019906731022274,0.0,0.9465339551265182,1.0,0.0,0.3333333333333333,uncertain
880,998,0.6451859116095664,38.95128314641261,0.0,0.740324779023916,1.0,0.0,0.74528,uncertain
1733,1516,0.6450231919781625,13.050303008189076,0.0,0.9129979799454062,1.0,0.0,0.3991200000000001,uncertain
813,936,0.6448757402647689,38.31259740071164,0.0,0.7445826839952557,1.0,0.0,0.7352133333333333,uncertain
879,1006,0.6447005434208454,15.076296217182971,0.0,0.8994913585521135,1.0,0.0,0.42451999999999995,uncertain
593,785,0.6446308895327455,24.47341642522042,0.0,0.8368438904985305,1.0,0.0,0.5494666666666667,uncertain
589,775,0.6437510998443541,35.2583375583672,0.0,0.764944416277552,1.0,0.0,0.6888666666666666,uncertain
901,1009,0.6435672722592491,32.19927290278156,0.0,0.785338180648123,1.0,0.0,0.6471600000000001,uncertain
1496,1431,0.6428536313854242,46.94488823046595,0.0,0.6870340784635603,1.0,0.0,0.8402,uncertain
2864,1978,0.6425823725076003,46.351610309649914,0.0,0.6909892646023339,1.0,0.0,0.8309333333333333,uncertain
419,667,0.6425180624333032,33.46172658751129,0.0,0.7769218227499247,1.0,0.0,0.6587466666666667,uncertain
1602,1473,0.6424673556517299,52.677741630601304,0.0,0.6488150557959913,1.0,0.0,0.9147066666666666,uncertain
2752,1953,0.6423369469744542,48.3486448845797,0.0,0.6776757007694687,1.0,0.0,0.8563333333333333,uncertain
986,1049,0.6422044712802066,9.173323269922548,0.0,0.9388445115338497,1.0,0.0,0.3333333333333333,uncertain
1958,1699,0.6421703907399979,5.5971034725007485,0.0,0.962685976849995,1.0,0.0,0.28547999999999984,uncertain
2921,2009,0.6414983364078702,8.1881238470487,0.0,0.945412507686342,1.0,0.0,0.31666666666666665,uncertain
1782,1537,0.6411319244426519,48.01152833400556,0.0,0.6799231444399629,1.0,0.0,0.8458133333333334,uncertain
3365,2210,0.6408185954329563,45.91002671264141,0.0,0.6939331552490573,1.0,0.0,0.8162266666666667,uncertain
2883,1984,0.6405546929714709,43.08799013569842,0.0,0.7127467324286771,1.0,0.0,0.7772800000000001,uncertain
565,771,0.6403665767369335,35.02353372364996,0.0,0.7665097751756669,1.0,0.0,0.6688133333333331,uncertain
546,768,0.6401894206336574,34.32796726237848,0.0,0.7711468849174767,1.0,0.0,0.6586533333333333,uncertain
955,1028,0.639822502599582,39.291561525156794,0.0,0.7380562564989548,1.0,0.0,0.723,uncertain
2220,1838,0.6392496875518555,1.531367168054203,0.0,0.9897908855463053,1.0,0.0,0.21666666666666667,uncertain
882,1000,0.639111173131619,32.28531007564288,30.0,0.7847645994957141,0.6666666666666667,0.0,0.9593599999999999,uncertain
2929,2018,0.6377716694857469,7.085623942844904,0.0,0.9527625070477006,1.0,0.0,0.2833333333333333,uncertain
1019,1069,0.6362491510839218,29.929568343529354,30.0,0.800469544376471,0.6666666666666667,0.0,0.91364,uncertain
2075,1761,0.636111965018334,52.62801311812473,0.0,0.6491465792125017,1.0,0.0,0.8822666666666668,uncertain
843,966,0.6358885686977308,38.58078673835098,0.0,0.7427947550776601,1.0,0.0,0.6938533333333333,uncertain
1530,1450,0.6350604548916122,15.663329415645421,0.0,0.8955778038956972,1.0,0.0,0.3841466666666666,uncertain
2522,1899,0.6350480946933046,5.606964490010796,0.0,0.9626202367332614,1.0,0.0,0.25,uncertain
1310,1291,0.6348061584089439,36.73469059664603,0.0,0.7551020626890265,1.0,0.0,0.6638266666666667,uncertain
3375,2221,0.6345928309770752,56.98768838359683,0.0,0.6200820774426878,1.0,0.0,0.9328,uncertain
359,621,0.6340735499010275,29.809418787114737,30.0,0.8012705414192351,0.6666666666666667,0.0,0.90116,uncertain
3342,2189,0.6340186215505563,58.4330169185414,0.0,0.6104465538763907,1.0,0.0,0.9491999999999999,uncertain
718,860,0.6339595400135559,12.319172494916529,0.0,0.9178721833672231,1.0,0.0,0.33405333333333337,uncertain
2725,1946,0.6337403905295935,55.509353551402455,0.0,0.6299376429906502,1.0,0.0,0.9088266666666666,uncertain
2295,1818,0.6332403399404855,47.79587252231795,0.0,0.6813608498512136,1.0,0.0,0.8034799999999999,uncertain
1441,1385,0.6329707551868533,46.43996680493001,0.0,0.6904002213004666,1.0,0.0,0.7840533333333334,uncertain
2284,1833,0.6329369308065211,28.63165094755459,0.0,0.8091223270163027,1.0,0.0,0.54644,uncertain
305,580,0.6326725024092387,24.285811596535495,0.0,0.83809458935643,1.0,0.0,0.4871733333333334,uncertain
1576,1482,0.6325830333816267,10.281362481890028,0.0,0.9314575834540665,1.0,0.0,0.3,uncertain
1520,1445,0.6310238491886491,46.65505655425659,0.0,0.6889662896382894,1.0,0.0,0.7771866666666666,uncertain
1963,1697,0.6298111299662996,7.570826262637638,0.0,0.949527824915749,1.0,0.0,0.25,uncertain
1368,1341,0.6291196684339679,17.149124337262037,30.0,0.8856725044182531,0.6666666666666667,0.0,0.7075866666666667,uncertain
966,1037,0.6288346397880964,14.9900100794639,30.0,0.9000665994702407,0.6666666666666667,0.0,0.6773733333333335,uncertain
2585,1915,0.628242078664265,46.98322050090064,0.0,0.6867785299939957,1.0,0.0,0.7676533333333332,uncertain
1725,1511,0.6281774218940499,22.97046678973129,0.0,0.8468635547351248,1.0,0.0,0.44716000000000006,uncertain
2732,1959,0.6281769387316907,21.814647975616026,0.0,0.8545690134958932,1.0,0.0,0.4317466666666667,uncertain
1049,1075,0.6270004291937525,41.653839052342846,0.0,0.7223077396510478,1.0,0.0,0.6903866666666666,uncertain
1544,1466,0.6256338857247633,8.883292853213788,30.0,0.9407780476452414,0.6666666666666667,0.0,0.5799466666666667,uncertain
1362,1325,0.6248039805302348,8.198507301161953,0.0,0.9453432846589203,1.0,0.0,0.2333333333333333,uncertain
2628,1920,0.6247613874660096,47.539479700246375,0.0,0.6830701353316908,1.0,0.0,0.7576666666666667,uncertain
3427,2256,0.624568899951018,26.221662518368248,30.0,0.8251889165442117,0.6666666666666667,0.0,0.8058,uncertain
846,969,0.6237955962719459,38.677651398020316,0.0,0.7421489906798646,1.0,0.0,0.6346799999999999,uncertain
2584,1919,0.6232661005553887,44.95921229172927,0.0,0.7002719180551382,1.0,0.0,0.7157866666666667,uncertain
1569,1467,0.6223196956658497,48.5421141253064,0.0,0.6763859058312907,1.0,0.0,0.7588266666666666,uncertain
3313,2190,0.6222235957901916,49.54115157867818,0.0,0.6697256561421454,1.0,0.0,0.7716666666666668,uncertain
3352,2194,0.6220489702853378,57.05263614299838,0.0,0.6196490923800109,1.0,0.0,0.8709466666666668,uncertain
2139,1830,0.6218881790459844,19.659932857755848,0.0,0.8689337809482943,1.0,0.0,0.3715733333333333,uncertain
3117,2054,0.6218067085015484,56.46848431191938,0.0,0.6235434379205375,1.0,0.0,0.8619466666666667,uncertain
959,1030,0.6212365356056028,39.25629914789897,0.0,0.7382913390140069,1.0,0.0,0.6296,uncertain
960,1031,0.6189062451276562,39.247158077128915,0.0,0.7383522794858073,1.0,0.0,0.6178266666666666,uncertain
1666,1491,0.617226826469648,36.126940073882,0.0,0.7591537328407867,1.0,0.0,0.5678266666666666,uncertain
912,1005,0.6156843427683996,38.86437146185017,0.0,0.7409041902543322,1.0,0.0,0.5966133333333333,uncertain
550,759,0.6156079752511887,36.67500928080426,0.0,0.7554999381279716,1.0,0.0,0.56704,uncertain
938,1022,0.6151905306205515,34.7995510172932,0.0,0.7680029932180453,1.0,0.0,0.5399466666666667,uncertain
1936,1683,0.6151709703005181,15.560886137305715,0.0,0.8962607590846285,1.0,0.0,0.2833333333333333,uncertain
3480,2296,0.6145419043351323,61.16478587432539,0.0,0.5922347608378307,1.0,0.0,0.88824,uncertain
2007,1722,0.6144678827208598,60.557543979677575,0.0,0.5962830401354828,1.0,0.0,0.8797733333333334,uncertain
1291,1289,0.6131258700497015,19.93779873136191,0.0,0.8670813417909207,1.0,0.0,0.33146666666666674,uncertain
1080,1097,0.6121279957857654,39.99100158033798,0.0,0.7333933227977468,1.0,0.0,0.5938533333333333,uncertain
698,851,0.6118968888109726,11.929666695885317,0.0,0.9204688886940979,1.0,0.0,0.2185466666666667,uncertain
878,1003,0.6109875254269864,20.879677964880102,0.0,0.8608021469007994,1.0,0.0,0.3333333333333333,uncertain
1324,1292,0.6106623227455291,44.49862897042658,0.0,0.7033424735304894,1.0,0.0,0.6466266666666667,uncertain
3592,2391,0.6089723102221748,62.93238366668447,0.0,0.5804507755554369,1.0,0.0,0.8839600000000001,uncertain
332,602,0.6087237219168874,3.180604281167234,30.0,0.9787959714588851,0.6666666666666667,0.0,0.4193600000000001,uncertain
665,817,0.607083825233607,35.57356553739737,0.0,0.7628428964173508,1.0,0.0,0.5097333333333333,uncertain
1647,1487,0.6066816349933857,1.492386877480385,30.0,0.9900507541501308,0.6666666666666667,0.0,0.38664000000000004,uncertain
2073,1778,0.6047699282043485,52.824276923369325,0.0,0.6478381538442045,1.0,0.0,0.7281733333333333,uncertain
3566,2362,0.6047081393258611,62.41244775280211,0.0,0.5839170149813193,1.0,0.0,0.8557066666666667,uncertain
1824,1572,0.6040575828279108,48.96040643953347,0.0,0.6735972904031102,1.0,0.0,0.6730933333333332,uncertain
1236,1238,0.6029302799252731,18.916145028022584,0.0,0.8738923664798495,1.0,0.0,0.2668666666666666,uncertain
2046,1754,0.6022546245347161,46.08751579948148,0.0,0.6927498946701235,1.0,0.0,0.6257733333333334,uncertain
775,904,0.6010601508929448,37.98544341514571,0.0,0.7467637105656952,1.0,0.0,0.5117733333333333,uncertain
1671,1505,0.6007909443935584,31.66939585241562,0.0,0.7888706943172292,1.0,0.0,0.42621333333333333,uncertain
1064,1090,0.5942335873113349,40.00340475824942,0.0,0.7333106349450038,1.0,0.0,0.5045466666666668,uncertain
1282,1280,0.5935904705264693,2.4035735525740165,0.0,0.9839761763161732,1.0,0.0,0.0,uncertain
1184,1190,0.593514218369641,42.907168111384635,0.0,0.7139522125907691,1.0,0.0,0.5396666666666666,uncertain
1077,1095,0.5928755667885632,39.98466245428881,30.0,0.7334355836380746,0.6666666666666667,0.0,0.8308400000000001,uncertain
1112,1124,0.5926873091167606,40.92525908121479,0.0,0.7271649394585681,1.0,0.0,0.5091066666666667,uncertain
2537,1910,0.5920143093838066,25.728633981072562,30.0,0.8284757734595163,0.6666666666666667,0.0,0.6364533333333333,uncertain
1845,1589,0.5913050740827869,43.35459721895495,30.0,0.7109693518736337,0.6666666666666667,0.0,0.8679200000000001,uncertain
1062,1093,0.5907692441026214,19.879533461516985,0.0,0.8674697769232201,1.0,0.0,0.21890666666666667,uncertain
1169,1177,0.590113318486506,42.43850556756024,0.0,0.7170766295495984,1.0,0.0,0.5164133333333333,uncertain
1694,1496,0.5898566011576776,47.2397745658709,0.0,0.6850681695608607,1.0,0.0,0.5791466666666666,uncertain
2699,1947,0.589702917258741,74.69040602797213,0.0,0.5020639598135191,1.0,0.0,0.9443866666666668,uncertain
1965,1701,0.5895250604558775,0.1781023290459416,30.0,0.9988126511396938,0.6666666666666667,0.0,0.2833333333333333,uncertain
2173,1829,0.5891196920480579,4.080115481978282,0.0,0.9727992301201448,1.0,0.0,0.0,uncertain
526,757,0.5876745910732144,31.080028347544612,30.0,0.7927998110163692,0.6666666666666667,0.0,0.6861066666666668,uncertain
1573,1469,0.5871918374184846,49.5090609680683,0.0,0.6699395935462114,1.0,0.0,0.59608,uncertain
3143,2084,0.5871608820612164,2.3146692270438507,30.0,0.9845688718197076,0.6666666666666667,0.0,0.3,uncertain
1477,1430,0.5861333491847771,27.519994055708594,0.0,0.8165333729619427,1.0,0.0,0.2976,uncertain
2629,1933,0.5858813230487868,29.044503856704978,0.0,0.8063699742886334,1.0,0.0,0.31666666666666665,uncertain
1787,1541,0.585703652731633,48.07513022563762,0.0,0.6794991318290825,1.0,0.0,0.56952,uncertain
1371,1329,0.5829474399486332,46.14871001926258,0.0,0.6923419332049161,1.0,0.0,0.5300533333333334,uncertain
3102,2057,0.5821171946409288,20.71805200965173,30.0,0.8618796532689885,0.6666666666666667,0.0,0.5201600000000001,uncertain
3591,2390,0.5819693953667893,62.93847673745404,0.0,0.5804101550836398,1.0,0.0,0.7490266666666666,uncertain
2581,1911,0.5798584214085474,53.597091971794725,0.0,0.6426860535213685,1.0,0.0,0.6139199999999999,uncertain
1702,1510,0.5793843463851662,7.730870105562644,0.0,0.9484608659629157,1.0,0.0,0.0,uncertain
868,999,0.5789754594288579,10.398202714178296,30.0,0.9306786485721447,0.6666666666666667,0.0,0.3668533333333333,uncertain
894,1014,0.5781442291408918,8.195914072165579,0.0,0.9453605728522295,1.0,0.0,0.0,uncertain
795,926,0.5776023742270797,8.399109664845128,0.0,0.9440059355676992,1.0,0.0,0.0,uncertain
2917,2012,0.5774842209397133,28.317417147607557,30.0,0.8112172190159497,0.6666666666666667,0.0,0.5983200000000001,uncertain
1372,1331,0.5774590957275169,46.51483910218121,0.0,0.6899010726521253,1.0,0.0,0.5074933333333335,uncertain
4,24,0.5767101513033488,8.733693261244206,0.0,0.941775378258372,1.0,0.0,0.0,uncertain
890,1001,0.573526577574846,39.052533409432726,0.0,0.7396497772704484,1.0,0.0,0.38833333333333325,uncertain
1285,1281,0.5701928982817189,19.927663144355392,0.0,0.867148912370964,1.0,0.0,0.11666666666666665,uncertain
1911,1651,0.5683350596566642,50.973352628750945,0.0,0.6601776491416604,1.0,0.0,0.5213200000000001,uncertain
1998,1705,0.5681414169633111,36.946968638758335,0.0,0.7536868757416111,1.0,0.0,0.3333333333333333,uncertain
3471,2293,0.5674132373427226,35.970035996479055,0.0,0.760199760023473,1.0,0.0,0.31666666666666665,uncertain
1823,1571,0.5653240013058538,48.96649951030486,0.0,0.6735566699313009,1.0,0.0,0.4795066666666667,uncertain
