pair,dst_id,confidence,score,dst_type,dst_clock_deg,dst_depth_pct,dst_length_mm,dst_width_mm,dst_distance_m_aligned
2015_to_2007,1949,0.3999852689177303,0.3999852689177303,,,,,,12033.73926784415
2015_to_2007,3463,0.39997745289382874,0.39997745289382874,,,,,,16162.503943164815
2015_to_2007,726,0.39996374133517626,0.39996374133517626,,,,,,5143.974083000691
2015_to_2007,1373,0.3999481284270733,0.3999481284270733,,,,,,9369.559259839847
2015_to_2007,3229,0.39994441243719486,0.39994441243719486,,,,,,14646.169861336051
2015_to_2007,689,0.3999366334900478,0.3999366334900478,,,,,,5033.9615975587685
2015_to_2007,1805,0.3999293143350806,0.3999293143350806,,,,,,10869.264611124347
2015_to_2007,1466,0.3999189884440226,0.3999189884440226,,,,,,9836.96594866651
2015_to_2007,1334,0.39991689861334456,0.39991689861334456,,,,,,9092.826444980004
2015_to_2007,1452,0.3999076686066789,0.3999076686066789,,,,,,9718.460704272495
2015_to_2007,3467,0.39989821050492663,0.39989821050492663,,,,,,16211.386860939347
2015_to_2007,1878,0.3998967421352282,0.3998967421352282,,,,,,11453.16389769929
2015_to_2007,729,0.39989054905103694,0.39989054905103694,,,,,,5156.202436105862
2015_to_2007,49,0.3998887191887202,0.3998887191887202,,,,,,226.61785830422994
2015_to_2007,656,0.3998744390471596,0.3998744390471596,,,,,,4731.552290642685
2015_to_2007,1806,0.39987302443820716,0.39987302443820716,,,,,,10881.483815835672
2015_to_2007,3230,0.3998718743516123,0.3998718743516123,,,,,,14658.382967118147
2015_to_2007,99,0.3998613788952504,0.3998613788952504,,,,,,704.197561085719
2015_to_2007,3625,0.3998604021473536,0.3998604021473536,,150.0,12.0,54.102,58.92799999999999,17368.60989080526
2015_to_2007,725,0.39985866781575413,0.39985866781575413,,,,,,5131.742680430908
2015_to_2007,1807,0.3998574057864559,0.3998574057864559,,,,,,10893.67862483008
2015_to_2007,3462,0.3998443293980187,0.3998443293980187,,,,,,16150.278639524257
2015_to_2007,1810,0.3998406108565347,0.3998406108565347,,,,,,10918.0895890712
2015_to_2007,1862,0.39983656154234876,0.39983656154234876,,,,,,11308.393614578383
2015_to_2007,716,0.3998349328809127,0.3998349328809127,,,,,,5119.557019830343
2015_to_2007,505,0.3998335057834435,0.3998335057834435,,,,,,4496.310491331209
2015_to_2007,77,0.399825554235693,0.399825554235693,,,,,,441.4160468383849
2015_to_2007,655,0.3998181022826175,0.3998181022826175,,,,,,4719.296492355982
2015_to_2007,3270,0.399812615491445,0.399812615491445,,,,,,14933.11533319071
2015_to_2007,2038,0.3998074211513255,0.3998074211513255,,,,,,12424.067689068253
2015_to_2007,3464,0.39980736709131937,0.39980736709131937,,,,,,16174.726197340755
2015_to_2007,730,0.3998017549654469,0.3998017549654469,,,,,,5168.415541887957
2015_to_2007,80,0.399789290634821,0.399789290634821,,,,,,476.56417598805785
2015_to_2007,75,0.39978607957428375,0.39978607957428375,,,,,,416.94104384035643
2015_to_2007,3099,0.399781965135393,0.399781965135393,,,,,,14248.489180925773
2015_to_2007,1809,0.3997767475121461,0.3997767475121461,,,,,,10905.885631682946
2015_to_2007,315,0.39977406161367135,0.39977406161367135,,,,,,2996.815553105127
2015_to_2007,1378,0.39977039366418227,0.39977039366418227,,,,,,9425.831030375932
2015_to_2007,78,0.3997680521325615,0.3997680521325615,,,,,,453.6352515497106
2015_to_2007,3098,0.3997663269554469,0.3997663269554469,,,,,,14236.279124608292
2015_to_2007,3484,0.39976552399796983,0.39976552399796983,,,,,,16308.936184500762
2015_to_2007,3588,0.3997376696016193,0.3997376696016193,,,,,,17225.501565899394
2015_to_2007,646,0.39973736980116037,0.39973736980116037,,,,,,4707.031545675435
2015_to_2007,3483,0.3997323355933186,0.3997323355933186,,,,,,16296.771870152505
2015_to_2007,3638,0.39973017339438477,0.39973017339438477,,,,,,17387.507423022897
2015_to_2007,2039,0.3997267628770157,0.3997267628770157,,,,,,12436.274695921118
2015_to_2007,1480,0.39972673106308504,0.39972673106308504,,,,,,9910.503787851343
2015_to_2007,95,0.39972566636417045,0.39972566636417045,,,,,,655.3512368865639
2015_to_2007,2821,0.39972314438347045,0.39972314438347045,,,,,,13758.327387143801
2015_to_2007,3472,0.39967295269056924,0.39967295269056924,,,,,,16247.943842741037
2015_to_2007,3403,0.39967261451520125,0.39967261451520125,,,,,,15664.3556015568
2015_to_2007,731,0.39966418116294034,0.39966418116294034,,,,,,5180.637796063897
2015_to_2007,3469,0.3996635343715219,0.3996635343715219,,,,,,16223.56642261068
2015_to_2007,3482,0.3996585306225267,0.3996585306225267,,,,,,16284.589259016553
2015_to_2007,314,0.3996527242829652,0.3996527242829652,,,,,,2984.5780516061122
2015_to_2007,630,0.3996519149045271,0.3996519149045271,,,,,,4669.825027910802
2015_to_2007,12,0.39965121789922997,0.39965121789922997,,,,,,38.75559071221122
2015_to_2007,3418,0.399650364920919,0.399650364920919,,,,,,15764.228617154657
2015_to_2007,3475,0.3996410311711467,0.3996410311711467,,,,,,16260.17524531082
2015_to_2007,1811,0.39963979543532574,0.39963979543532574,,,,,,10930.314892711753
2015_to_2007,2000,0.39963624697782024,0.39963624697782024,,,,,,12119.828703383317
2015_to_2007,3470,0.3996316792479678,0.3996316792479678,,,,,,16235.745984282014
2015_to_2007,76,0.3996229369049884,0.3996229369049884,,,,,,429.17854533937066
2015_to_2007,1333,0.3996166476416596,0.3996166476416596,,,,,,9080.512706865622
2015_to_2007,3466,0.3996134838637469,0.3996134838637469,,,,,,16199.182903551095
2015_to_2007,2167,0.3996117480990264,0.3996117480990264,,,,,,12703.770682462866
2015_to_2007,3478,0.3996009855573648,0.3996009855573648,,,,,,16272.403598415991
2015_to_2007,732,0.39959980232246506,0.39959980232246506,,,,,,5192.826506129076
2015_to_2007,2502,0.39959705216691754,0.39959705216691754,,,,,,13140.441817437408
2015_to_2007,709,0.3995916208712588,0.3995916208712588,,,,,,5107.276825826722
2015_to_2007,3355,0.39958837597823005,0.39958837597823005,,,,,,15360.235544991838
2015_to_2007,735,0.399577178047269,0.399577178047269,,,,,,5229.529862232274
2015_to_2007,1940,0.3995680279567605,0.3995680279567605,,,,,,11982.706477516214
2015_to_2007,1853,0.39956658745398455,0.39956658745398455,,,,,,11247.669625704755
2015_to_2007,3631,0.3995651258666476,0.3995651258666476,,120.0,12.0,42.925999999999995,70.866,17379.218978199995
2015_to_2007,3575,0.39956407986801545,0.39956407986801545,,,,,,17094.496566049493
2015_to_2007,2053,0.3995539871825555,0.3995539871825555,,,,,,12469.635838806544
2015_to_2007,101,0.3995465908576352,0.3995465908576352,,,,,,728.5566844283868
2015_to_2007,1814,0.39954286944409256,0.39954286944409256,,,,,,10942.531047958466
2015_to_2007,734,0.39951969937797066,0.39951969937797066,,,,,,5217.2923607332605
2015_to_2007,54,0.39950639537224425,0.39950639537224425,,,,,,239.55063773540843
2015_to_2007,1908,0.3994988060718558,0.3994988060718558,,30.0,11.0,53.08599999999999,14.985999999999999,11725.789083723055
2015_to_2007,1815,0.3994947270754201,0.3994947270754201,,,,,,10954.735005346718
2015_to_2007,1709,0.39949107020016045,0.39949107020016045,,,,,,10392.77661667494
2015_to_2007,733,0.39948660080304155,0.39948660080304155,,,,,,5205.05790869886
2015_to_2007,430,0.3994862462251962,0.3994862462251962,,,,,,3859.936017665552
2015_to_2007,520,0.3994790409964796,0.3994790409964796,,,,,,4557.29978362632
2015_to_2007,100,0.3994786669624146,0.3994786669624146,,,,,,716.3466281109055
2015_to_2007,703,0.3994702874461946,0.3994702874461946,,,,,,5095.042373792323
2015_to_2007,62,0.3994684418938053,0.3994684418938053,,,,,,302.204937710177
2015_to_2007,508,0.3994680627931133,0.3994680627931133,,,,,,4522.145555547418
2015_to_2007,666,0.39944734259569914,0.39944734259569914,,,,,,4791.547457473387
2015_to_2007,3576,0.39942647091476835,0.39942647091476835,,,,,,17106.746265406964
2015_to_2007,98,0.399423076904022,0.399423076904022,,,,,,691.9814058390082
2015_to_2007,43,0.39941824635642464,0.39941824635642464,,,,,,199.55081038365924
2015_to_2007,1818,0.39941406489547326,0.39941406489547326,,,,,,10966.945061664199
2015_to_2007,643,0.3994082976586579,0.3994082976586579,,,,,,4697.599551621996
2015_to_2007,701,0.3993814816436886,0.3993814816436886,,,,,,5082.820119616384
2015_to_2007,3456,0.39935237636810056,0.39935237636810056,,,,,,16083.480117138039
2015_to_2007,3412,0.399347863427276,0.399347863427276,,,,,,15705.529472785229
2015_to_2007,2856,0.3993474888473866,0.3993474888473866,,,,,,13795.024644317771
2015_to_2007,1929,0.39933562856392624,0.39933562856392624,,,,,,11923.004059288529
2015_to_2007,1471,0.39932699970799634,0.39932699970799634,,,,,,9867.219687109502
2015_to_2007,1826,0.3993171506211608,0.3993171506211608,,,,,,10979.152068517065
2015_to_2007,1410,0.3992998575380722,0.3992998575380722,,,,,,9645.483966576778
2015_to_2007,3243,0.3992852443537316,0.3992852443537316,,,,,,14792.757625367352
2015_to_2007,1928,0.39927811474387515,0.39927811474387515,,,,,,11910.794002971046
2015_to_2007,1827,0.39926087244120817,0.39926087244120817,,,,,,10991.362124834546
2015_to_2007,3205,0.39925433861340576,0.39925433861340576,,,,,,14537.654663019974
2015_to_2007,3455,0.39923919047122763,0.39923919047122763,,,,,,16071.260912426711
2015_to_2007,1472,0.39923822905624307,0.39923822905624307,,,,,,9879.41449610391
2015_to_2007,700,0.3992195121242621,0.3992195121242621,,,,,,5070.5887170465985
2015_to_2007,2854,0.3992018026674438,0.3992018026674438,,,,,,13782.814588000292
2015_to_2007,3425,0.3991986059308547,0.3991986059308547,,,,,,15785.724293224072
2015_to_2007,1927,0.39919622082946205,0.39919622082946205,,,,,,11898.580897188953
2015_to_2007,3497,0.39917780469122227,0.39917780469122227,,,,,,16450.50757924079
2015_to_2007,1832,0.3991720783556181,0.3991720783556181,,,,,,11003.575230616643
2015_to_2007,1860,0.3991670347662245,0.3991670347662245,,,,,,11306.027230037334
2015_to_2007,3454,0.3991666289518083,0.3991666289518083,,,,,,16059.029509856928
2015_to_2007,1507,0.3991651236046795,0.3991651236046795,,,,,,10035.290929351755
2015_to_2007,642,0.3991628029929537,0.3991628029929537,,,,,,4696.3279248776425
2015_to_2007,3498,0.39914592613382655,0.39914592613382655,,,,,,16462.705437699817
2015_to_2007,1796,0.3991421065275693,0.3991421065275693,,,,,,10785.21221794784
2015_to_2007,1145,0.39913599565551705,0.39913599565551705,,,,,,7899.2568463708185
2015_to_2007,116,0.39913596552845537,0.39913596552845537,,,,,,877.8188289268293
2015_to_2007,67,0.39912324012314293,0.39912324012314293,,,,,,329.28723295382144
2015_to_2007,1199,0.39912103153742406,0.39912103153742406,,,,,,8255.653874826536
2015_to_2007,1833,0.39911580408130737,0.39911580408130737,,,,,,11015.78223746951
2015_to_2007,691,0.3991150798587211,0.3991150798587211,,,,,,5046.165554947021
2015_to_2007,798,0.3991132999298425,0.3991132999298425,,,,,,5774.591167473691
2015_to_2007,3490,0.3990979852963016,0.3990979852963016,,,,,,16379.558735513887
2015_to_2007,39,0.39909530777195423,0.39909530777195423,,,,,,160.70977958551717
2015_to_2007,3582,0.39909433185585663,0.39909433185585663,,,,,,17169.342625554054
2015_to_2007,3227,0.399086146064481,0.399086146064481,,,,,,14625.40605677418
2015_to_2007,2129,0.3990828259015301,0.3990828259015301,,,,,,12691.548428286926
2015_to_2007,1926,0.39906555110377184,0.39906555110377184,,,,,,11886.373890336086
2015_to_2007,3263,0.39905657251169036,0.39905657251169036,,,,,,14875.202950691884
2015_to_2007,679,0.3990484770949527,0.3990484770949527,,,,,,4924.354690910608
2015_to_2007,3453,0.39902904733801553,0.39902904733801553,,,,,,16046.801156751757
2015_to_2007,1366,0.39902718533560017,0.39902718533560017,,,,,,9320.72513349915
2015_to_2007,1381,0.3990182438604388,0.3990182438604388,,,,,,9450.989113447666
2015_to_2007,677,0.39900848225447894,0.39900848225447894,,,,,,4912.16598084543
2015_to_2007,3451,0.3990059302232306,0.3990059302232306,,,,,,16022.405439833712
2015_to_2007,1450,0.3990008274248685,0.3990008274248685,,,,,,9703.039561715676
2015_to_2007,2828,0.3989991814310925,0.3989991814310925,,,,,,13770.57403703666
2015_to_2007,3452,0.39898902906371225,0.39898902906371225,,,,,,16034.594149898892
2015_to_2007,2798,0.3989703919739502,0.3989703919739502,,,,,,13697.325896990233
2015_to_2007,2504,0.398955761444721,0.398955761444721,,,,,,13158.83923745823
2015_to_2007,688,0.3989537398762623,0.3989537398762623,,,,,,5021.733244453599
2015_to_2007,1795,0.3989394501404701,0.3989394501404701,,,,,,10772.944221802676
2015_to_2007,3449,0.39893400214641106,0.39893400214641106,,,,,,15997.976178804905
2015_to_2007,3450,0.3989252446094421,0.3989252446094421,,,,,,16010.177086728541
2015_to_2007,951,0.3989195989148066,0.3989195989148066,,,,,,6657.786257593052
2015_to_2007,3428,0.3988970958852345,0.3988970958852345,,,,,,15797.812370956963
2015_to_2007,1834,0.3988969815239155,0.3988969815239155,,,,,,11027.980095928533
2015_to_2007,1835,0.3988813589665224,0.3988813589665224,,,,,,11040.177954387555
2015_to_2007,507,0.3988805308251322,0.3988805308251322,,,,,,4510.563688940576
2015_to_2007,676,0.3988790208294134,0.3988790208294134,,,,,,4899.93152881103
2015_to_2007,1794,0.3988669003379619,0.3988669003379619,,,,,,10760.721967626736
2015_to_2007,3448,0.3988614406269868,0.3988614406269868,,,,,,15985.74477623512
2015_to_2007,64,0.3988607041547418,0.3988607041547418,,,,,,316.35140405802815
2015_to_2007,739,0.3988589088920684,0.3988589088920684,,,,,,5269.953565165475
2015_to_2007,1793,0.39884312244109366,0.39884312244109366,,,,,,10748.50276291541
2015_to_2007,1541,0.3988406093496597,0.3988406093496597,,,,,,10151.79267549388
2015_to_2007,97,0.39883690937028926,0.39883690937028926,,,,,,679.7743989861416
2015_to_2007,3441,0.39881583593437975,0.39881583593437975,,,,,,15924.752434475393
2015_to_2007,3447,0.39880515463576016,0.39880515463576016,,,,,,15973.52862098841
2015_to_2007,3442,0.39879081849177117,0.39879081849177117,,,,,,15936.950292934414
2015_to_2007,3438,0.39878519692272435,0.39878519692272435,,,,,,15888.137512846022
2015_to_2007,3440,0.3987839339431521,0.3987839339431521,,,,,,15912.536279228683
2015_to_2007,3439,0.39877643548011843,0.39877643548011843,,,,,,15900.335371305046
2015_to_2007,3641,0.39876993993559157,0.39876993993559157,,,,,,17399.317999475847
2015_to_2007,685,0.39874369047839237,0.39874369047839237,,,,,,4997.346675929398
2015_to_2007,1499,0.3987428486387993,0.3987428486387993,,,,,,9997.51111223955
2015_to_2007,434,0.39873134743257355,0.39873134743257355,,,,,,3884.536048712785
2015_to_2007,1791,0.3987305856093881,0.3987305856093881,,,,,,10724.097897603522
2015_to_2007,14,0.3987304413962195,0.3987304413962195,,,,,,43.29624352358231
2015_to_2007,1159,0.3987000898002249,0.3987000898002249,,,,,,7990.451085675085
2015_to_2007,2004,0.3986998834326951,0.3986998834326951,,,,,,12133.80439971274
2015_to_2007,1792,0.398697447978062,0.398697447978062,,,,,,10736.301854991774
2015_to_2007,1838,0.39869635435073486,0.39869635435073486,,,,,,11076.741035118475
2015_to_2007,3446,0.39869198045580806,0.39869198045580806,,,,,,15961.318564670928
2015_to_2007,1836,0.3986869125978507,0.3986869125978507,,,,,,11052.381911775807
2015_to_2007,3443,0.39868447418149544,0.39868447418149544,,,,,,15949.111557818062
2015_to_2007,684,0.39867114067588894,0.39867114067588894,,,,,,4985.124421753459
2015_to_2007,740,0.3986399965049714,0.3986399965049714,,,,,,5282.221561310636
2015_to_2007,3436,0.3986395146484186,0.3986395146484186,,,,,,15875.930505993158
2015_to_2007,193,0.3986340816733227,0.3986340816733227,,,,,,1732.309308627496
2015_to_2007,1241,0.3986254876744885,0.3986254876744885,,,,,,8568.199602122068
2015_to_2007,22,0.3986128569544858,0.3986128569544858,,,,,,80.47226664206784
2015_to_2007,1842,0.3986094684042473,0.3986094684042473,,,,,,11125.541617348408
2015_to_2007,3247,0.39860709330968774,0.39860709330968774,,,,,,14841.567355991132
2015_to_2007,1837,0.3986062621348247,0.3986062621348247,,,,,,11064.582819699443
2015_to_2007,26,0.398603194000109,0.398603194000109,,,,,,108.94511775004086
2015_to_2007,1903,0.398602853655039,0.398602853655039,,,,,,11677.83930212064
2015_to_2007,1840,0.39860010476414276,0.39860010476414276,,,,,,11101.121504713446
2015_to_2007,3106,0.39859105649328075,0.39859105649328075,,,,,,14289.617310184982
2015_to_2007,673,0.3985884771940886,0.3985884771940886,,,,,,4863.466030947783
2015_to_2007,1886,0.3985850257130418,0.3985850257130418,,,,,,11505.26400064239
2015_to_2007,192,0.39856965596517513,0.39856965596517513,,,,,,1720.0840049869407
2015_to_2007,3245,0.39856775144000617,0.39856775144000617,,,,,,14817.196034790004
2015_to_2007,683,0.3985660984015752,0.3985660984015752,,,,,,4972.917414900591
2015_to_2007,1869,0.39856245840792937,0.39856245840792937,,,,,,11360.719377902975
2015_to_2007,741,0.39855931089118535,0.39855931089118535,,,,,,5294.449914415806
2015_to_2007,1902,0.3985546761356091,0.3985546761356091,,,,,,11665.607899550852
2015_to_2007,1157,0.39855438018643813,0.39855438018643813,,,,,,7978.222732569914
2015_to_2007,1843,0.39854505050737743,0.39854505050737743,,,,,,11137.760822059734
2015_to_2007,3597,0.39854480506727125,0.39854480506727125,,,,,,17268.401434099775
2015_to_2007,30,0.3985411103596581,0.3985411103596581,,,,,,136.4909316151282
2015_to_2007,1839,0.39853439654823164,0.39853439654823164,,,,,,11088.963289294414
2015_to_2007,3103,0.3985184793512987,0.3985184793512987,,,,,,14277.373709756737
2015_to_2007,1901,0.3985146422387382,0.3985146422387382,,,,,,11653.388694839528
2015_to_2007,3246,0.3985101868466494,0.3985101868466494,,,,,,14829.366448067494
2015_to_2007,3234,0.3985049879197274,0.3985049879197274,,,,,,14698.382794469897
2015_to_2007,8,0.3985025657613674,0.3985025657613674,,,,,,33.315345839487236
2015_to_2007,682,0.39850168831598665,0.39850168831598665,,,,,,4960.704309118495
2015_to_2007,1155,0.398498094195209,0.398498094195209,,,,,,7966.006577323204
2015_to_2007,3599,0.3984867189408203,0.3984867189408203,,,,,,17288.369328397195
2015_to_2007,1844,0.3984806521387024,0.3984806521387024,,,,,,11149.964779447986
2015_to_2007,1154,0.39847434363781703,0.39847434363781703,,,,,,7953.808718864181
2015_to_2007,681,0.3984372743247562,0.3984372743247562,,,,,,4948.488153871784
2015_to_2007,2016,0.3984363084455884,0.3984363084455884,,,,,,12176.079127667097
2015_to_2007,3366,0.3984288338902358,0.3984288338902358,,,,,,15419.50798870884
2015_to_2007,66,0.3984268606184242,0.3984268606184242,,,,,,327.234943268091
2015_to_2007,742,0.3984217058435606,0.3984217058435606,,,,,,5306.696564308665
2015_to_2007,3590,0.39840517471136994,0.39840517471136994,,,,,,17244.152091483236
2015_to_2007,1459,0.39837956585529904,0.39837956585529904,,,,,,9777.327569195737
2015_to_2007,3516,0.3983738234684473,0.3983738234684473,,,,,,16576.892640199334
2015_to_2007,20,0.398371019818439,0.398371019818439,,,,,,66.2160195680854
2015_to_2007,2706,0.3983557385451908,0.3983557385451908,,,,,,13617.225609954447
2015_to_2007,2481,0.3983507389091489,0.3983507389091489,,,,,,12940.622599090932
2015_to_2007,680,0.3983240884278882,0.3983240884278882,,,,,,4936.268949160459
2015_to_2007,3364,0.398323772087732,0.398323772087732,,,,,,15407.285734532901
2015_to_2007,47,0.39831995724340774,0.39831995724340774,,,,,,224.1477919662779
2015_to_2007,224,0.39831273252233834,0.39831273252233834,,,,,,2091.7466533041234
2015_to_2007,1846,0.39830239927981165,0.39830239927981165,,,,,,11162.217528270072
2015_to_2007,1243,0.3982933972018024,0.3982933972018024,,,,,,8592.680704049324
2015_to_2007,743,0.3982922405128581,0.3982922405128581,,,,,,5318.934065807679
2015_to_2007,1242,0.3982846201366386,0.3982846201366386,,,,,,8580.49504344876
2015_to_2007,308,0.39827826822210655,0.39827826822210655,,,,,,2918.2796414167105
2015_to_2007,25,0.39827811064704116,0.39827811064704116,,,,,,107.02700450735958
2015_to_2007,94,0.3982632246560234,0.3982632246560234,,,,,,643.1259332460088
2015_to_2007,2707,0.39825759644205877,0.39825759644205877,,,,,,13629.444814665772
2015_to_2007,2520,0.39824176558339486,0.39824176558339486,,,,,,13299.773294093773
2015_to_2007,61,0.3981900762861452,0.3981900762861452,,,,,,289.99488139269556
2015_to_2007,1847,0.3981811010054953,0.3981811010054953,,,,,,11174.42453512294
2015_to_2007,744,0.398179066332906,0.398179066332906,,,,,,5331.144122125161
2015_to_2007,1467,0.398163460432416,0.398163460432416,,,,,,9849.145510337845
2015_to_2007,1781,0.39816137502347804,0.39816137502347804,,,,,,10666.786259633804
2015_to_2007,644,0.39815808542416686,0.39815808542416686,,,,,,4698.770546034063
2015_to_2007,857,0.3981481653814263,0.3981481653814263,,,,,,6383.358837981966
2015_to_2007,3546,0.39814666195412673,0.39814666195412673,,,,,,16792.334265767204
2015_to_2007,316,0.3981213378105106,0.3981213378105106,,,,,,3009.0774503210587
2015_to_2007,1189,0.3981045733400437,0.3981045733400437,,,,,,8232.413904997484
2015_to_2007,1848,0.3981004271086325,0.3981004271086325,,,,,,11186.643739834264
2015_to_2007,3362,0.3980724101908612,0.3980724101908612,,,,,,15395.066529821575
2015_to_2007,791,0.3980649058280542,0.3980649058280542,,,,,,5761.9907796855205
2015_to_2007,96,0.3980588319779566,0.3980588319779566,,,,,,667.5795899917338
2015_to_2007,745,0.39804893165832134,0.39804893165832134,,,,,,5343.360277371871
2015_to_2007,1849,0.39803601702303665,0.39803601702303665,,,,,,11198.856845616361
2015_to_2007,3361,0.39799986819963673,0.39799986819963673,,,,,,15382.850374574864
2015_to_2007,3074,0.39799980903368365,0.39799980903368365,,,,,,14171.773799612369
2015_to_2007,1780,0.3979994133153329,0.3979994133153329,,,,,,10654.56095599325
2015_to_2007,669,0.3979778137896283,0.3979778137896283,,,,,,4828.272159828889
2015_to_2007,675,0.3979692792156275,0.3979692792156275,,,,,,4887.70317570586
2015_to_2007,1412,0.3979541050852907,0.3979541050852907,,,,,,9648.213237406984
2015_to_2007,3069,0.3979503802516071,0.3979503802516071,,,,,,14159.597287405648
2015_to_2007,1877,0.3979453886926155,0.3979453886926155,,,,,,11440.96603924027
2015_to_2007,3360,0.3979436056422371,0.3979436056422371,,,,,,15370.65251611584
2015_to_2007,670,0.39792967532659773,0.39792967532659773,,,,,,4840.473067752526
2015_to_2007,1247,0.39792514304946236,0.39792514304946236,,,,,,8635.58972064355
2015_to_2007,3244,0.397918125354423,0.397918125354423,,,,,,14804.982929007909
2015_to_2007,1938,0.3979092381977874,0.3979092381977874,,,,,,11973.97586032417
2015_to_2007,671,0.3979059169579269,0.3979059169579269,,,,,,4852.677025140778
2015_to_2007,121,0.3979033273335593,0.3979033273335593,,,,,,914.2446837500848
2015_to_2007,1850,0.39789033474872126,0.39789033474872126,,,,,,11211.06385246923
2015_to_2007,429,0.39786000887694906,0.39786000887694906,,,,,,3847.7412086711442
2015_to_2007,428,0.3978512552456208,0.3978512552456208,,,,,,3835.537251282892
2015_to_2007,1376,0.39784733401841366,0.39784733401841366,,,,,,9406.192478256906
2015_to_2007,1779,0.3978455874184583,0.3978455874184583,,,,,,10642.341751281923
2015_to_2007,1348,0.39784044686578274,0.39784044686578274,,,,,,9223.120919574669
2015_to_2007,3538,0.3978327772809426,0.3978327772809426,,,,,,16694.714804519648
2015_to_2007,789,0.3978141734681534,0.3978141734681534,,,,,,5737.570667050558
2015_to_2007,790,0.39781355955373876,0.39781355955373876,,,,,,5749.783772832653
2015_to_2007,74,0.39780343024357917,0.39780343024357917,,,,,,404.7035423413422
2015_to_2007,1246,0.39779570505823847,0.39779570505823847,,,,,,8623.37356539684
2015_to_2007,3541,0.3977940258918389,0.3977940258918389,,,,,,16731.31752829056
2015_to_2007,3539,0.3977927511953555,0.3977927511953555,,,,,,16706.927910301743
2015_to_2007,674,0.3977910654131192,0.3977910654131192,,,,,,4875.48092152992
2015_to_2007,3540,0.39777712473232535,0.39777712473232535,,,,,,16719.12881822538
2015_to_2007,2519,0.3977709633090805,0.3977709633090805,,,,,,13287.566287240907
2015_to_2007,55,0.39775951662612985,0.39775951662612985,,,,,,251.74239726520133
2015_to_2007,3542,0.39773775552317,0.39773775552317,,,,,,16743.52148567881
2015_to_2007,44,0.3977351130081784,0.3977351130081784,,,,,,211.7456193780669
2015_to_2007,755,0.39772490609189604,0.39772490609189604,,,,,,5400.165704215539
2015_to_2007,71,0.3977244139372559,0.3977244139372559,,,,,,367.99713677352906
2015_to_2007,1778,0.3977242774272357,0.3977242774272357,,,,,,10630.125596035214
